COD_MUNICIPIO_A,COD_MUNICIPIO_IBGE,MUNICIPIO_A,MUNICIPIO_IBGE,UF,CODE
6503,3520103,IGARAPAVA,Igarapava,SP,35
6505,3520202,IGARATÁ,Igaratá,SP,35
6507,3520301,IGUAPE,Iguape,SP,35
6509,3520400,ILHABELA,Ilhabela,SP,35
6511,3520509,INDAIATUBA,Indaiatuba,SP,35
6513,3520608,INDIANA,Indiana,SP,35
6515,3520707,INDIAPORÃ,Indiaporã,SP,35
6517,3520806,INÚBIA PAULISTA,Inúbia Paulista,SP,35
6519,3520905,IPAUSSU,Ipaussu,SP,35
6521,3521002,IPERÓ,Iperó,SP,35
6523,3521101,IPEÚNA,Ipeúna,SP,35
6525,3521200,IPORANGA,Iporanga,SP,35
6527,3521309,IPUÃ,Ipuã,SP,35
6529,3521408,IRACEMÁPOLIS,Iracemápolis,SP,35
6531,3521507,IRAPUÃ,Irapuã,SP,35
6533,3521606,IRAPURU,Irapuru,SP,35
6535,3521705,ITABERÁ,Itaberá,SP,35
6537,3521804,ITAÍ,Itaí,SP,35
6539,3521903,ITAJOBI,Itajobi,SP,35
6541,3522000,ITAJU,Itaju,SP,35
6543,3522109,ITANHAÉM,Itanhaém,SP,35
6545,3522208,ITAPECERICA DA SERRA,Itapecerica da Serra,SP,35
6547,3522307,ITAPETININGA,Itapetininga,SP,35
6549,3522406,ITAPEVA,Itapeva,SP,35
6551,3522505,ITAPEVI,Itapevi,SP,35
6553,3522604,ITAPIRA,Itapira,SP,35
6555,3522703,ITÁPOLIS,Itápolis,SP,35
6557,3522802,ITAPORANGA,Itaporanga,SP,35
6559,3522901,ITAPUÍ,Itapuí,SP,35
6561,3523008,ITAPURA,Itapura,SP,35
6563,3523107,ITAQUAQUECETUBA,Itaquaquecetuba,SP,35
6565,3523206,ITARARÉ,Itararé,SP,35
6567,3523305,ITARIRI,Itariri,SP,35
6569,3523404,ITATIBA,Itatiba,SP,35
6571,3523503,ITATINGA,Itatinga,SP,35
6573,3523602,ITIRAPINA,Itirapina,SP,35
6575,3523701,ITIRAPUÃ,Itirapuã,SP,35
6577,3523800,ITOBI,Itobi,SP,35
6579,3523909,ITU,Itu,SP,35
6581,3524006,ITUPEVA,Itupeva,SP,35
6583,3524105,ITUVERAVA,Ituverava,SP,35
6585,3524204,JABORANDI,Jaborandi,SP,35
6587,3524303,JABOTICABAL,Jaboticabal,SP,35
6589,3524402,JACAREÍ,Jacareí,SP,35
6591,3524501,JACI,Jaci,SP,35
6593,3524600,JACUPIRANGA,Jacupiranga,SP,35
6595,3524709,JAGUARIÚNA,Jaguariúna,SP,35
6597,3524808,JALES,Jales,SP,35
6599,3524907,JAMBEIRO,Jambeiro,SP,35
6601,3525003,JANDIRA,Jandira,SP,35
6603,3525102,JARDINÓPOLIS,Jardinópolis,SP,35
6605,3525201,JARINU,Jarinu,SP,35
6607,3525300,JAÚ,Jaú,SP,35
6609,3525409,JERIQUARA,Jeriquara,SP,35
6611,3525508,JOANÓPOLIS,Joanópolis,SP,35
6613,3525607,JOÃO RAMALHO,João Ramalho,SP,35
6615,3525706,JOSÉ BONIFÁCIO,José Bonifácio,SP,35
6617,3525805,JÚLIO MESQUITA,Júlio Mesquita,SP,35
6619,3525904,JUNDIAÍ,Jundiaí,SP,35
6621,3526001,JUNQUEIRÓPOLIS,Junqueirópolis,SP,35
6623,3526100,JUQUIÁ,Juquiá,SP,35
6625,3526209,JUQUITIBA,Juquitiba,SP,35
6627,3526308,LAGOINHA,Lagoinha,SP,35
6629,3526407,LARANJAL PAULISTA,Laranjal Paulista,SP,35
6631,3526506,LAVÍNIA,Lavínia,SP,35
6633,3526605,LAVRINHAS,Lavrinhas,SP,35
6635,3526704,LEME,Leme,SP,35
6637,3526803,LENÇÓIS PAULISTA,Lençóis Paulista,SP,35
6639,3526902,LIMEIRA,Limeira,SP,35
6641,3527009,LINDÓIA,Lindóia,SP,35
6643,3527108,LINS,Lins,SP,35
6645,3527207,LORENA,Lorena,SP,35
6647,3527306,LOUVEIRA,Louveira,SP,35
6649,3527405,LUCÉLIA,Lucélia,SP,35
6651,3527504,LUCIANÓPOLIS,Lucianópolis,SP,35
6653,3527603,LUÍS ANTÔNIO,Luís Antônio,SP,35
6655,3527702,LUIZIÂNIA,Luiziânia,SP,35
6657,3527801,LUPÉRCIO,Lupércio,SP,35
6659,3527900,LUTÉCIA,Lutécia,SP,35
6661,3528007,MACATUBA,Macatuba,SP,35
6663,3528106,MACAUBAL,Macaubal,SP,35
6665,3528205,MACEDÔNIA,Macedônia,SP,35
6667,3528304,MAGDA,Magda,SP,35
6669,3528403,MAIRINQUE,Mairinque,SP,35
6671,3528502,MAIRIPORÃ,Mairiporã,SP,35
6673,3528601,MANDURI,Manduri,SP,35
6675,3528700,MARABÁ PAULISTA,Marabá Paulista,SP,35
6677,3528809,MARACAÍ,Maracaí,SP,35
6679,3528908,MARIÁPOLIS,Mariápolis,SP,35
6681,3529005,MARÍLIA,Marília,SP,35
6683,3529104,MARINÓPOLIS,Marinópolis,SP,35
6685,3529203,MARTINÓPOLIS,Martinópolis,SP,35
6687,3529302,MATÃO,Matão,SP,35
6689,3529401,MAUÁ,Mauá,SP,35
6691,3529500,MENDONÇA,Mendonça,SP,35
6693,3529609,MERIDIANO,Meridiano,SP,35
6695,3529708,MIGUELÓPOLIS,Miguelópolis,SP,35
6697,3529807,MINEIROS DO TIETÊ,Mineiros do Tietê,SP,35
6699,3529906,MIRACATU,Miracatu,SP,35
6701,3530003,MIRA ESTRELA,Mira Estrela,SP,35
6703,3530102,MIRANDÓPOLIS,Mirandópolis,SP,35
6705,3530201,MIRANTE DO PARANAPANEMA,Mirante do Paranapanema,SP,35
6707,3530300,MIRASSOL,Mirassol,SP,35
6709,3530409,MIRASSOLÂNDIA,Mirassolândia,SP,35
6711,3530508,MOCOCA,Mococa,SP,35
6713,3530607,MOGI DAS CRUZES,Mogi das Cruzes,SP,35
6715,3530706,MOGI-GUACU,Mogi Guaçu,SP,35
6717,3530805,Mogi Mirim,Mogi Mirim,SP,35
6719,3530904,MOMBUCA,Mombuca,SP,35
6721,3531001,MONÇÕES,Monções,SP,35
6723,3531100,MONGAGUÁ,Mongaguá,SP,35
6725,3531209,MONTE ALEGRE DO SUL,Monte Alegre do Sul,SP,35
6727,3531308,MONTE ALTO,Monte Alto,SP,35
6729,3531407,MONTE APRAZÍVEL,Monte Aprazível,SP,35
6731,3531506,MONTE AZUL PAULISTA,Monte Azul Paulista,SP,35
6733,3531605,MONTE CASTELO,Monte Castelo,SP,35
6735,3531704,MONTEIRO LOBATO,Monteiro Lobato,SP,35
6737,3531803,MONTE MOR,Monte Mor,SP,35
6739,3531902,MORRO AGUDO,Morro Agudo,SP,35
6741,3532009,MORUNGABA,Morungaba,SP,35
6743,3532108,MURUTINGA DO SUL,Murutinga do Sul,SP,35
6745,3532207,NARANDIBA,Narandiba,SP,35
6747,3532306,NATIVIDADE DA SERRA,Natividade da Serra,SP,35
6749,3532405,NAZARÉ PAULISTA,Nazaré Paulista,SP,35
6751,3532504,NEVES PAULISTA,Neves Paulista,SP,35
6753,3532603,NHANDEARA,Nhandeara,SP,35
6755,3532702,NIPOÃ,Nipoã,SP,35
6757,3532801,NOVA ALIANÇA,Nova Aliança,SP,35
6759,3532900,NOVA EUROPA,Nova Europa,SP,35
6761,3533007,NOVA GRANADA,Nova Granada,SP,35
6763,3533106,NOVA GUATAPORANGA,Nova Guataporanga,SP,35
6765,3533205,NOVA INDEPENDÊNCIA,Nova Independência,SP,35
6767,3533304,NOVA LUZITÂNIA,Nova Luzitânia,SP,35
6769,3533403,NOVA ODESSA,Nova Odessa,SP,35
6771,3533502,NOVO HORIZONTE,Novo Horizonte,SP,35
6773,3533601,NUPORANGA,Nuporanga,SP,35
6775,3533700,OCAUÇU,Ocauçu,SP,35
6777,3533809,ÓLEO,Óleo,SP,35
6779,3533908,OLÍMPIA,Olímpia,SP,35
6781,3534005,ONDA VERDE,Onda Verde,SP,35
6783,3534104,ORIENTE,Oriente,SP,35
6785,3534203,ORINDIÚVA,Orindiúva,SP,35
6787,3534302,ORLÂNDIA,Orlândia,SP,35
6789,3534401,OSASCO,Osasco,SP,35
6791,3534500,OSCAR BRESSANE,Oscar Bressane,SP,35
6793,3534609,OSVALDO CRUZ,Osvaldo Cruz,SP,35
6795,3534708,OURINHOS,Ourinhos,SP,35
6797,3534807,OURO VERDE,Ouro Verde,SP,35
6799,3534906,PACAEMBU,Pacaembu,SP,35
6801,3535002,PALESTINA,Palestina,SP,35
6803,3535101,PALMARES PAULISTA,Palmares Paulista,SP,35
6805,3535200,PALMEIRA D'OESTE,Palmeira d'Oeste,SP,35
6807,3535309,PALMITAL,Palmital,SP,35
6809,3535408,PANORAMA,Panorama,SP,35
6811,3535507,PARAGUAÇU PAULISTA,Paraguaçu Paulista,SP,35
6813,3535606,PARAIBUNA,Paraibuna,SP,35
6815,3535705,PARAÍSO,Paraíso,SP,35
6817,3535804,PARANAPANEMA,Paranapanema,SP,35
6819,3535903,PARANAPUÃ,Paranapuã,SP,35
6821,3536000,PARAPUÃ,Parapuã,SP,35
6823,3536109,PARDINHO,Pardinho,SP,35
6825,3536208,PARIQUERA-AÇU,Pariquera-Açu,SP,35
6827,3536307,PATROCÍNIO PAULISTA,Patrocínio Paulista,SP,35
6829,3536406,PAULICÉIA,Paulicéia,SP,35
6831,3536505,PAULÍNIA,Paulínia,SP,35
6833,3536604,PAULO DE FARIA,Paulo de Faria,SP,35
6835,3536703,PEDERNEIRAS,Pederneiras,SP,35
6837,3536802,PEDRA BELA,Pedra Bela,SP,35
6839,3536901,PEDRANÓPOLIS,Pedranópolis,SP,35
6841,3537008,PEDREGULHO,Pedregulho,SP,35
6843,3537107,PEDREIRA,Pedreira,SP,35
6845,3537206,PEDRO DE TOLEDO,Pedro de Toledo,SP,35
6847,3537305,PENÁPOLIS,Penápolis,SP,35
6849,3537404,PEREIRA BARRETO,Pereira Barreto,SP,35
6851,3537503,PEREIRAS,Pereiras,SP,35
6853,3537602,PERUÍBE,Peruíbe,SP,35
6855,3537701,PIACATU,Piacatu,SP,35
6857,3537800,PIEDADE,Piedade,SP,35
6859,3537909,PILAR DO SUL,Pilar do Sul,SP,35
6861,3538006,PINDAMONHANGABA,Pindamonhangaba,SP,35
6863,3538105,PINDORAMA,Pindorama,SP,35
6865,3515186,ESPÍRITO SANTO DO PINHAL,Espírito Santo do Pinhal,SP,35
6867,3538204,PINHALZINHO,Pinhalzinho,SP,35
6869,3538303,PIQUEROBI,Piquerobi,SP,35
6871,3538501,PIQUETE,Piquete,SP,35
6873,3538600,PIRACAIA,Piracaia,SP,35
6875,3538709,PIRACICABA,Piracicaba,SP,35
6877,3538808,PIRAJU,Piraju,SP,35
6879,3538907,PIRAJUÍ,Pirajuí,SP,35
6881,3539004,PIRANGI,Pirangi,SP,35
6883,3539103,PIRAPORA DO BOM JESUS,Pirapora do Bom Jesus,SP,35
6885,3539202,PIRAPOZINHO,Pirapozinho,SP,35
6887,3539301,PIRASSUNUNGA,Pirassununga,SP,35
6889,3539400,PIRATININGA,Piratininga,SP,35
6891,3539509,PITANGUEIRAS,Pitangueiras,SP,35
6893,3539608,PLANALTO,Planalto,SP,35
6895,3539707,PLATINA,Platina,SP,35
6897,3539806,POÁ,Poá,SP,35
6899,3539905,POLONI,Poloni,SP,35
6901,3540002,POMPÉIA,Pompéia,SP,35
6903,3540101,PONGAÍ,Pongaí,SP,35
6905,3540200,PONTAL,Pontal,SP,35
6907,3540309,PONTES GESTAL,Pontes Gestal,SP,35
6909,3540408,POPULINA,Populina,SP,35
6911,3540507,PORANGABA,Porangaba,SP,35
6913,3540606,PORTO FELIZ,Porto Feliz,SP,35
6915,3540705,PORTO FERREIRA,Porto Ferreira,SP,35
6917,3540804,POTIRENDABA,Potirendaba,SP,35
6919,3540903,PRADÓPOLIS,Pradópolis,SP,35
6921,3541000,PRAIA GRANDE,Praia Grande,SP,35
6923,3541109,PRESIDENTE ALVES,Presidente Alves,SP,35
6925,3541208,PRESIDENTE BERNARDES,Presidente Bernardes,SP,35
6927,3541307,PRESIDENTE EPITÁCIO,Presidente Epitácio,SP,35
6929,3541406,PRESIDENTE PRUDENTE,Presidente Prudente,SP,35
6931,3541505,PRESIDENTE VENCESLAU,Presidente Venceslau,SP,35
6933,3541604,PROMISSÃO,Promissão,SP,35
6935,3541703,QUATÁ,Quatá,SP,35
6937,3541802,QUEIROZ,Queiroz,SP,35
6939,3541901,QUELUZ,Queluz,SP,35
6941,3542008,QUINTANA,Quintana,SP,35
6943,3542107,RAFARD,Rafard,SP,35
6945,3542206,RANCHARIA,Rancharia,SP,35
6947,3542305,REDENÇÃO DA SERRA,Redenção da Serra,SP,35
6949,3542404,REGENTE FEIJÓ,Regente Feijó,SP,35
6951,3542503,REGINÓPOLIS,Reginópolis,SP,35
6953,3542602,REGISTRO,Registro,SP,35
6955,3542701,RESTINGA,Restinga,SP,35
6957,3542800,RIBEIRA,Ribeira,SP,35
6959,3542909,RIBEIRÃO BONITO,Ribeirão Bonito,SP,35
6961,3543006,RIBEIRÃO BRANCO,Ribeirão Branco,SP,35
6963,3543105,RIBEIRÃO CORRENTE,Ribeirão Corrente,SP,35
6965,3543204,RIBEIRÃO DO SUL,Ribeirão do Sul,SP,35
6967,3543303,RIBEIRÃO PIRES,Ribeirão Pires,SP,35
6969,3543402,RIBEIRÃO PRETO,Ribeirão Preto,SP,35
6971,3543501,RIVERSUL,Riversul,SP,35
6973,3543600,RIFAINA,Rifaina,SP,35
6975,3543709,RINCÃO,Rincão,SP,35
6977,3543808,RINÓPOLIS,Rinópolis,SP,35
6979,3543907,RIO CLARO,Rio Claro,SP,35
6981,3544004,RIO DAS PEDRAS,Rio das Pedras,SP,35
6983,3544103,RIO GRANDE DA SERRA,Rio Grande da Serra,SP,35
6985,3544202,RIOLÂNDIA,Riolândia,SP,35
6987,3544301,ROSEIRA,Roseira,SP,35
6989,3544400,RUBIÁCEA,Rubiácea,SP,35
6991,3544509,RUBINÉIA,Rubinéia,SP,35
6993,3544608,SABINO,Sabino,SP,35
6995,3544707,SAGRES,Sagres,SP,35
6997,3544806,SALES,Sales,SP,35
6999,3544905,SALES OLIVEIRA,Sales Oliveira,SP,35
7001,3545001,SALESÓPOLIS,Salesópolis,SP,35
7003,3545100,SALMOURÃO,Salmourão,SP,35
7005,3545209,SALTO,Salto,SP,35
7007,3545308,SALTO DE PIRAPORA,Salto de Pirapora,SP,35
7009,3545407,SALTO GRANDE,Salto Grande,SP,35
7011,3545506,SANDOVALINA,Sandovalina,SP,35
7013,3545605,SANTA ADÉLIA,Santa Adélia,SP,35
7015,3545704,SANTA ALBERTINA,Santa Albertina,SP,35
7017,3545803,SANTA BÁRBARA D'OESTE,Santa Bárbara d'Oeste,SP,35
7019,3500550,ÁGUAS DE SANTA BÁRBARA,Águas de Santa Bárbara,SP,35
7021,3546009,SANTA BRANCA,Santa Branca,SP,35
7023,3546108,SANTA CLARA D'OESTE,Santa Clara d'Oeste,SP,35
7025,3546207,SANTA CRUZ DA CONCEIÇÃO,Santa Cruz da Conceição,SP,35
7027,3546306,SANTA CRUZ DAS PALMEIRAS,Santa Cruz das Palmeiras,SP,35
7029,3546405,SANTA CRUZ DO RIO PARDO,Santa Cruz do Rio Pardo,SP,35
7031,3546504,SANTA ERNESTINA,Santa Ernestina,SP,35
7033,3546603,SANTA FÉ DO SUL,Santa Fé do Sul,SP,35
7035,3546702,SANTA GERTRUDES,Santa Gertrudes,SP,35
7037,3546801,SANTA ISABEL,Santa Isabel,SP,35
7039,3546900,SANTA LÚCIA,Santa Lúcia,SP,35
7041,3547007,SANTA MARIA DA SERRA,Santa Maria da Serra,SP,35
7043,3547106,SANTA MERCEDES,Santa Mercedes,SP,35
7045,3547205,SANTANA DA PONTE PENSA,Santana da Ponte Pensa,SP,35
7047,3547304,SANTANA DE PARNAÍBA,Santana de Parnaíba,SP,35
7049,3547403,SANTA RITA D'OESTE,Santa Rita d'Oeste,SP,35
7051,3547502,SANTA RITA DO PASSA QUATRO,Santa Rita do Passa Quatro,SP,35
7053,3547601,SANTA ROSA DE VITERBO,Santa Rosa de Viterbo,SP,35
7055,3547700,SANTO ANASTÁCIO,Santo Anastácio,SP,35
7057,3547809,SANTO ANDRÉ,Santo André,SP,35
7059,3547908,SANTO ANTÔNIO DA ALEGRIA,Santo Antônio da Alegria,SP,35
7061,3548005,SANTO ANTÔNIO DE POSSE,Santo Antônio de Posse,SP,35
7063,3548104,SANTO ANTÔNIO DO JARDIM,Santo Antônio do Jardim,SP,35
7065,3548203,SANTO ANTÔNIO DO PINHAL,Santo Antônio do Pinhal,SP,35
7067,3548302,SANTO EXPEDITO,Santo Expedito,SP,35
7069,3548401,SANTÓPOLIS DO AGUAPEÍ,Santópolis do Aguapeí,SP,35
7071,3548500,SANTOS,Santos,SP,35
7073,3548609,SÃO BENTO DO SAPUCAÍ,São Bento do Sapucaí,SP,35
7075,3548708,SÃO BERNARDO DO CAMPO,São Bernardo do Campo,SP,35
7077,3548807,SÃO CAETANO DO SUL,São Caetano do Sul,SP,35
7079,3548906,SÃO CARLOS,São Carlos,SP,35
7081,3549003,SÃO FRANCISCO,São Francisco,SP,35
7083,3549102,SÃO JOÃO DA BOA VISTA,São João da Boa Vista,SP,35
7085,3549201,SÃO JOÃO DAS DUAS PONTES,São João das Duas Pontes,SP,35
7087,3549300,SÃO JOÃO DO PAU D'ALHO,São João do Pau d'Alho,SP,35
7089,3549409,SÃO JOAQUIM DA BARRA,São Joaquim da Barra,SP,35
7091,3549508,SÃO JOSÉ DA BELA VISTA,São José da Bela Vista,SP,35
7093,3549607,SÃO JOSÉ DO BARREIRO,São José do Barreiro,SP,35
7095,3549706,SÃO JOSÉ DO RIO PARDO,São José do Rio Pardo,SP,35
7097,3549805,SÃO JOSÉ DO RIO PRETO,São José do Rio Preto,SP,35
7099,3549904,SÃO JOSÉ DOS CAMPOS,São José dos Campos,SP,35
7101,3550001,SAO LUIZ DO PARAITINGA,São Luiz do Paraitinga,SP,35
7103,3550100,SÃO MANUEL,São Manuel,SP,35
7105,3550209,SÃO MIGUEL ARCANJO,São Miguel Arcanjo,SP,35
7107,3550308,SÃO PAULO,São Paulo,SP,35
7109,3550407,SÃO PEDRO,São Pedro,SP,35
7111,3550506,SÃO PEDRO DO TURVO,São Pedro do Turvo,SP,35
7113,3550605,SÃO ROQUE,São Roque,SP,35
7115,3550704,SÃO SEBASTIÃO,São Sebastião,SP,35
7117,3550803,SÃO SEBASTIÃO DA GRAMA,São Sebastião da Grama,SP,35
7119,3550902,SÃO SIMÃO,São Simão,SP,35
7121,3551009,SÃO VICENTE,São Vicente,SP,35
7123,3551108,SARAPUÍ,Sarapuí,SP,35
7125,3551207,SARUTAIÁ,Sarutaiá,SP,35
7127,3551306,SEBASTIANÓPOLIS DO SUL,Sebastianópolis do Sul,SP,35
7129,3551405,SERRA AZUL,Serra Azul,SP,35
7131,3551504,SERRANA,Serrana,SP,35
7133,3551603,SERRA NEGRA,Serra Negra,SP,35
7135,3551702,SERTÃOZINHO,Sertãozinho,SP,35
7137,3551801,SETE BARRAS,Sete Barras,SP,35
7139,3551900,SEVERÍNIA,Severínia,SP,35
7141,3552007,SILVEIRAS,Silveiras,SP,35
7143,3552106,SOCORRO,Socorro,SP,35
7145,3552205,SOROCABA,Sorocaba,SP,35
7147,3552304,SUD MENNUCCI,Sud Mennucci,SP,35
7149,3552403,SUMARÉ,Sumaré,SP,35
7151,3552502,SUZANO,Suzano,SP,35
7153,3552601,TABAPUÃ,Tabapuã,SP,35
7155,3552700,TABATINGA,Tabatinga,SP,35
7157,3552809,TABOÃO DA SERRA,Taboão da Serra,SP,35
7159,3552908,TACIBA,Taciba,SP,35
7161,3553005,TAGUAÍ,Taguaí,SP,35
7163,3553104,TAIAÇU,Taiaçu,SP,35
7165,3553203,TAIÚVA,Taiúva,SP,35
7167,3553302,TAMBAÚ,Tambaú,SP,35
7169,3553401,TANABI,Tanabi,SP,35
7171,3553500,TAPIRAÍ,Tapiraí,SP,35
7173,3553609,TAPIRATIBA,Tapiratiba,SP,35
7175,3553708,TAQUARITINGA,Taquaritinga,SP,35
7177,3553807,TAQUARITUBA,Taquarituba,SP,35
7179,3553906,TARABAI,Tarabai,SP,35
7181,3554003,TATUÍ,Tatuí,SP,35
7183,3554102,TAUBATÉ,Taubaté,SP,35
7185,3554201,TEJUPÁ,Tejupá,SP,35
7187,3554300,TEODORO SAMPAIO,Teodoro Sampaio,SP,35
7189,3554409,TERRA ROXA,Terra Roxa,SP,35
7191,3554508,TIETÊ,Tietê,SP,35
7193,3554607,TIMBURI,Timburi,SP,35
7195,3554706,TORRINHA,Torrinha,SP,35
7197,3554805,TREMEMBÉ,Tremembé,SP,35
7199,3554904,TRÊS FRONTEIRAS,Três Fronteiras,SP,35
7201,3555000,TUPÃ,Tupã,SP,35
7203,3555109,TUPI PAULISTA,Tupi Paulista,SP,35
7205,3555208,TURIÚBA,Turiúba,SP,35
7207,3555307,TURMALINA,Turmalina,SP,35
7209,3555406,UBATUBA,Ubatuba,SP,35
7211,3555505,UBIRAJARA,Ubirajara,SP,35
7213,3555604,UCHOA,Uchoa,SP,35
7215,3555703,UNIÃO PAULISTA,União Paulista,SP,35
7217,3555802,URÂNIA,Urânia,SP,35
7219,3555901,URU,Uru,SP,35
7221,3556008,URUPÊS,Urupês,SP,35
7223,3556107,VALENTIM GENTIL,Valentim Gentil,SP,35
7225,3556206,VALINHOS,Valinhos,SP,35
7227,3556305,VALPARAÍSO,Valparaíso,SP,35
7231,3556404,VARGEM GRANDE DO SUL,Vargem Grande do Sul,SP,35
7233,3556503,VÁRZEA PAULISTA,Várzea Paulista,SP,35
7235,3556602,VERA CRUZ,Vera Cruz,SP,35
7237,3556701,VINHEDO,Vinhedo,SP,35
7239,3556800,VIRADOURO,Viradouro,SP,35
7241,3556909,VISTA ALEGRE DO ALTO,Vista Alegre do Alto,SP,35
7243,3557006,VOTORANTIM,Votorantim,SP,35
7245,3557105,VOTUPORANGA,Votuporanga,SP,35
7247,3507456,BOREBI,Borebi,SP,35
7249,3513850,DIRCE REIS,Dirce Reis,SP,35
7251,3514957,EMBAÚBA,Embaúba,SP,35
7253,3515194,ESPÍRITO SANTO DO TURVO,Espírito Santo do Turvo,SP,35
7255,3515350,EUCLIDES DA CUNHA PAULISTA,Euclides da Cunha Paulista,SP,35
7257,3518859,GUATAPARÁ,Guatapará,SP,35
7259,3519253,IARAS,Iaras,SP,35
7263,3532058,MOTUCA,Motuca,SP,35
7265,3544251,ROSANA,Rosana,SP,35
7267,3553955,TARUMÃ,Tarumã,SP,35
7273,3556453,VARGEM GRANDE PAULISTA,Vargem Grande Paulista,SP,35
72,1700301,AGUIARNÓPOLIS,Aguiarnópolis,TO,17
74,1703057,BANDEIRANTES DO TOCANTINS,Bandeirantes do Tocantins,TO,17
76,1703073,BARRA DO OURO,Barra do Ouro,TO,17
78,1704600,CHAPADA DE AREIA,Chapada de Areia,TO,17
80,1705102,CHAPADA DA NATIVIDADE,Chapada da Natividade,TO,17
82,1706258,CRIXÁS DO TOCANTINS,Crixás do Tocantins,TO,17
84,1709807,IPUEIRAS,Ipueiras,TO,17
86,1712157,LAVANDEIRA,Lavandeira,TO,17
88,1712454,LUZINÓPOLIS,Luzinópolis,TO,17
90,1713700,MONTE SANTO DO TOCANTINS,Monte Santo do Tocantins,TO,17
92,1715507,OLIVEIRA DE FÁTIMA,Oliveira de Fátima,TO,17
94,1718451,PUGMIL,Pugmil,TO,17
96,1718899,SANTA RITA DO TOCANTINS,Santa Rita do Tocantins,TO,17
98,1720002,SANTA TEREZINHA DO TOCANTINS,Santa Terezinha do Tocantins,TO,17
100,1720978,TALISMÃ,Talismã,TO,17
102,1721257,TUPIRAMA,Tupirama,TO,17
165,1701051,ANGICO,Angico,TO,17
167,1701309,ARAGOMINAS,Aragominas,TO,17
169,1702158,ARAGUANÃ,Araguanã,TO,17
171,1703826,CACHOEIRINHA,Cachoeirinha,TO,17
173,1703842,CAMPOS LINDOS,Campos Lindos,TO,17
175,1703883,CARMOLÂNDIA,Carmolândia,TO,17
177,1703891,CARRASCO BONITO,Carrasco Bonito,TO,17
179,1706506,DARCINÓPOLIS,Darcinópolis,TO,17
181,1707405,ESPERANTINA,Esperantina,TO,17
183,1712801,MAURILÂNDIA DO TOCANTINS,Maurilândia do Tocantins,TO,17
185,1713809,PALMEIRAS DO TOCANTINS,Palmeiras do Tocantins,TO,17
187,1713957,MURICILÂNDIA,Muricilândia,TO,17
189,1715705,PALMEIRANTE,Palmeirante,TO,17
191,1716307,PAU D'ARCO,Pau D'Arco,TO,17
193,1718550,RIACHINHO,Riachinho,TO,17
195,1718865,SANTA FÉ DO ARAGUAIA,Santa Fé do Araguaia,TO,17
197,1720101,SÃO BENTO DO TOCANTINS,São Bento do Tocantins,TO,17
199,1720200,SÃO MIGUEL DO TOCANTINS,São Miguel do Tocantins,TO,17
317,1712702,MATEIROS,Mateiros,TO,17
321,1715259,NOVO JARDIM,Novo Jardim,TO,17
323,1718659,RIO DA CONCEIÇÃO,Rio da Conceição,TO,17
325,1720937,TAIPAS DO TOCANTINS,Taipas do Tocantins,TO,17
327,1703867,CARIRI DO TOCANTINS,Cariri do Tocantins,TO,17
329,1711506,JAÚ DO TOCANTINS,Jaú do Tocantins,TO,17
331,1718840,SANDOLÂNDIA,Sandolândia,TO,17
333,1720259,SÃO SALVADOR DO TOCANTINS,São Salvador do Tocantins,TO,17
335,1720853,SUCUPIRA,Sucupira,TO,17
337,1700251,ABREULÂNDIA,Abreulândia,TO,17
339,1703602,BRASILÂNDIA DO TOCANTINS,Brasilândia do Tocantins,TO,17
341,1703305,BOM JESUS DO TOCANTINS,Bom Jesus do Tocantins,TO,17
343,1704105,CENTENÁRIO,Centenário,TO,17
345,1708254,FORTALEZA DO TABOCÃO,Tabocão,TO,17
347,1710904,ITAPIRATINS,Itapiratins,TO,17
349,1711803,JUARINA,Juarina,TO,17
351,1712009,LAJEADO,Lajeado,TO,17
353,1711951,LAGOA DO TOCANTINS,Lagoa do Tocantins,TO,17
355,1717206,PIRAQUÊ,Piraquê,TO,17
357,1718501,RECURSOLÂNDIA,Recursolândia,TO,17
359,1718709,RIO DOS BOIS,Rio dos Bois,TO,17
361,1718881,SANTA MARIA DO TOCANTINS,Santa Maria do Tocantins,TO,17
363,1720150,SÃO FÉLIX DO TOCANTINS,São Félix do Tocantins,TO,17
365,1721307,TUPIRATINS,Tupiratins,TO,17
367,1711902,LAGOA DA CONFUSÃO,Lagoa da Confusão,TO,17
9365,1708205,FORMOSO DO ARAGUAIA,Formoso do Araguaia,TO,17
9385,1709500,GURUPI,Gurupi,TO,17
9405,1710508,ITACAJÁ,Itacajá,TO,17
9409,1710706,ITAGUATINS,Itaguatins,TO,17
9417,1711100,ITAPORÃ DO TOCANTINS,Itaporã do Tocantins,TO,17
9441,1700350,ALIANÇA DO TOCANTINS,Aliança do Tocantins,TO,17
9461,1713205,MIRACEMA DO TOCANTINS,Miracema do Tocantins,TO,17
9463,1713304,MIRANORTE,Miranorte,TO,17
9469,1713601,MONTE DO CARMO,Monte do Carmo,TO,17
9481,1714203,NATIVIDADE,Natividade,TO,17
9483,1714302,NAZARÉ,Nazaré,TO,17
9499,1715101,NOVO ACORDO,Novo Acordo,TO,17
9519,1716109,PARAÍSO DO TOCANTINS,Paraíso do Tocantins,TO,17
9521,1716208,PARANÃ,Paranã,TO,17
9525,1716505,PEDRO AFONSO,Pedro Afonso,TO,17
9527,1716604,PEIXE,Peixe,TO,17
9529,1716703,COLMÉIA,Colméia,TO,17
